                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.81078,                0.62969,                 1.1289,                0.85023,                0.74573,                0.80832,                0.56665,                  1.103,                0.89591,                 1.3908,              0.0066835,              0.0066835,              0.0066835
                     69,                0.80373,                0.62335,                 1.1201,                  0.835,                0.77012,                0.81065,                0.56976,                 1.0882,                 0.8781,                 1.3788,               0.006634,               0.006634,               0.006634
                     70,                0.81302,                0.63789,                 1.1288,                0.84822,                 0.7659,                  0.823,                0.56308,                 1.1129,                0.87398,                 1.4113,              0.0065845,              0.0065845,              0.0065845
                     71,                0.78531,                0.62491,                 1.1055,                0.81609,                0.78264,                0.81288,                0.56453,                 1.1109,                 0.8751,                 1.4202,               0.006535,               0.006535,               0.006535
                     72,                 0.8029,                0.62187,                 1.1219,                0.85215,                0.77245,                0.81513,                0.57543,                 1.0731,                 0.8243,                 1.3789,              0.0064855,              0.0064855,              0.0064855
                     73,                0.78633,                0.61554,                 1.1151,                0.85646,                0.76813,                0.81972,                0.58051,                 1.0654,                0.88375,                 1.3644,               0.006436,               0.006436,               0.006436
                     74,                0.79057,                0.62123,                  1.129,                0.83983,                0.78466,                0.83166,                0.58444,                 1.0984,                0.81353,                 1.3881,              0.0063865,              0.0063865,              0.0063865
                     75,                0.77144,                0.60183,                  1.092,                0.86334,                0.76827,                0.82943,                0.58811,                  1.097,                0.86865,                 1.3935,               0.006337,               0.006337,               0.006337
                     76,                0.78723,                0.61769,                 1.1147,                0.83595,                0.76159,                0.81685,                0.55552,                 1.1396,                0.89941,                 1.4189,              0.0062875,              0.0062875,              0.0062875
                     77,                0.79656,                0.64184,                 1.1279,                0.82474,                 0.7748,                   0.82,                 0.5704,                 1.1027,                0.84155,                 1.3811,               0.006238,               0.006238,               0.006238
                     78,                0.79072,                0.60361,                 1.1219,                0.84789,                0.77271,                0.81595,                0.56806,                 1.1168,                0.86706,                 1.4021,              0.0061885,              0.0061885,              0.0061885
                     79,                0.77381,                0.60282,                 1.1071,                0.81118,                0.79473,                  0.826,                0.57792,                 1.1042,                0.87074,                 1.3869,               0.006139,               0.006139,               0.006139
                     80,                0.78919,                0.62516,                  1.139,                0.85583,                0.76446,                0.82718,                0.58244,                 1.1023,                0.85353,                 1.3883,              0.0060895,              0.0060895,              0.0060895
