                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.95779,                0.75762,                 1.2255,                0.80388,                0.79062,                0.82038,                0.58182,                 1.1023,                 0.8602,                 1.4281,               0.000406,               0.000406,               0.000406
                     62,                0.93429,                 0.7281,                 1.2065,                0.82141,                0.79079,                0.83927,                 0.5912,                 1.1158,                0.84852,                 1.3945,              0.0003961,              0.0003961,              0.0003961
                     63,                 0.9255,                0.72969,                 1.2079,                0.81707,                0.79074,                0.82003,                0.58443,                 1.1274,                0.88701,                 1.4242,              0.0003862,              0.0003862,              0.0003862
                     64,                0.93812,                0.74402,                 1.2185,                0.82817,                0.76705,                0.81074,                0.58053,                 1.1076,                0.90712,                 1.4264,              0.0003763,              0.0003763,              0.0003763
                     65,                0.91102,                0.70744,                  1.198,                0.80774,                0.79776,                0.82624,                0.58835,                 1.1096,                0.86989,                 1.4091,              0.0003664,              0.0003664,              0.0003664
                     66,                0.92194,                0.71729,                 1.1939,                0.84463,                0.77605,                0.83918,                0.59471,                 1.1115,                0.89154,                 1.4092,              0.0003565,              0.0003565,              0.0003565
                     67,                0.91382,                0.72299,                 1.1941,                0.79038,                0.80019,                0.82269,                0.59119,                 1.0915,                0.88704,                 1.3953,              0.0003466,              0.0003466,              0.0003466
                     68,                0.90674,                0.70658,                 1.1917,                0.83149,                 0.7892,                0.83524,                0.60402,                 1.0869,                0.86074,                 1.4032,              0.0003367,              0.0003367,              0.0003367
                     69,                0.88615,                0.67053,                 1.1757,                0.84021,                0.76943,                0.83281,                0.60096,                 1.0837,                0.86368,                 1.3999,              0.0003268,              0.0003268,              0.0003268
                     70,                 0.8916,                0.68318,                 1.1796,                0.84735,                0.77027,                0.83805,                 0.5968,                 1.1037,                0.86394,                 1.4141,              0.0003169,              0.0003169,              0.0003169
                     71,                0.87757,                0.66659,                 1.1694,                0.81298,                0.82838,                0.83586,                0.59411,                 1.1094,                0.82259,                 1.4222,               0.000307,               0.000307,               0.000307
                     72,                 0.8958,                0.69711,                 1.1808,                0.83571,                0.77487,                0.83525,                0.59617,                 1.1016,                0.84894,                 1.4334,              0.0002971,              0.0002971,              0.0002971
                     73,                0.89525,                0.68688,                 1.1909,                0.82517,                0.80306,                0.83167,                0.59255,                 1.0664,                0.84015,                 1.4078,              0.0002872,              0.0002872,              0.0002872
                     74,                0.87219,                0.66424,                 1.1666,                0.83516,                0.78435,                0.82843,                0.59962,                 1.0962,                0.83864,                 1.4253,              0.0002773,              0.0002773,              0.0002773
                     75,                0.87361,                0.66106,                 1.1654,                0.81592,                0.80145,                0.83519,                0.59284,                 1.0843,                0.84614,                 1.4056,              0.0002674,              0.0002674,              0.0002674
                     76,                0.86827,                0.65993,                 1.1686,                0.80878,                0.80463,                0.83351,                0.59816,                 1.0813,                 0.8548,                 1.4148,              0.0002575,              0.0002575,              0.0002575
                     77,                0.85417,                0.64289,                 1.1522,                0.83486,                 0.7868,                0.82699,                 0.5954,                 1.0873,                0.83057,                  1.403,              0.0002476,              0.0002476,              0.0002476
                     78,                0.84534,                0.63196,                 1.1584,                0.83667,                0.79872,                0.83163,                0.59353,                 1.0876,                0.83852,                 1.4222,              0.0002377,              0.0002377,              0.0002377
                     79,                0.84406,                0.63488,                 1.1545,                0.82648,                0.79697,                 0.8383,                 0.6087,                 1.0919,                0.80847,                  1.406,              0.0002278,              0.0002278,              0.0002278
                     80,                0.84171,                0.62567,                 1.1539,                0.84137,                0.78517,                0.82745,                0.59828,                 1.1062,                0.84635,                 1.4481,              0.0002179,              0.0002179,              0.0002179
                     81,                0.84439,                 0.6249,                 1.1494,                0.83156,                0.79855,                0.83313,                0.59849,                 1.0878,                0.82606,                 1.4087,               0.000208,               0.000208,               0.000208
                     82,                0.82351,                 0.6082,                 1.1423,                0.84179,                0.80303,                0.83739,                0.60597,                  1.096,                0.86325,                 1.4115,              0.0001981,              0.0001981,              0.0001981
                     83,                0.83483,                0.61473,                 1.1419,                0.83842,                 0.7945,                0.83739,                0.61798,                 1.0656,                0.79311,                 1.3894,              0.0001882,              0.0001882,              0.0001882
                     84,                0.81559,                0.59951,                 1.1344,                0.81493,                0.78404,                0.82072,                0.60568,                 1.0764,                0.83983,                 1.4187,              0.0001783,              0.0001783,              0.0001783
                     85,                0.79691,                0.59374,                 1.1229,                0.81035,                0.82557,                0.84382,                0.61415,                 1.0772,                0.83007,                 1.4177,              0.0001684,              0.0001684,              0.0001684
                     86,                0.80581,                0.58735,                 1.1228,                0.86448,                0.78913,                0.84499,                 0.6174,                 1.0702,                0.81995,                 1.4185,              0.0001585,              0.0001585,              0.0001585
                     87,                0.80295,                0.58304,                 1.1239,                0.84737,                0.80145,                0.84478,                0.61455,                 1.0744,                0.80162,                 1.4042,              0.0001486,              0.0001486,              0.0001486
                     88,                0.80953,                0.58282,                 1.1243,                0.82955,                0.80649,                0.83995,                0.61772,                  1.059,                0.81473,                  1.415,              0.0001387,              0.0001387,              0.0001387
                     89,                0.79122,                 0.5754,                 1.1186,                0.85869,                0.78791,                0.84273,                 0.6109,                 1.0692,                0.83827,                 1.4011,              0.0001288,              0.0001288,              0.0001288
                     90,                0.65909,                0.45073,                  1.081,                0.85925,                0.76199,                 0.8276,                0.60911,                 1.0823,                0.87415,                 1.4279,              0.0001189,              0.0001189,              0.0001189
                     91,                0.64934,                0.41669,                 1.0742,                0.81912,                0.79054,                0.83034,                0.61627,                 1.0821,                0.91018,                 1.4351,               0.000109,               0.000109,               0.000109
                     92,                0.62544,                0.40073,                 1.0499,                0.88441,                0.75811,                 0.8326,                0.60817,                  1.099,                0.90073,                 1.4416,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.61774,                0.38915,                 1.0502,                0.85907,                 0.7695,                0.83269,                0.61869,                 1.0738,                 0.8683,                 1.4183,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.62304,                0.37613,                 1.0418,                0.83558,                0.79529,                0.83871,                0.61926,                  1.072,                0.88423,                 1.4001,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.59646,                0.36851,                 1.0398,                0.83766,                0.80615,                0.83631,                 0.6182,                 1.0675,                  0.882,                 1.4036,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.58341,                0.35784,                 1.0186,                0.83904,                0.80183,                0.84483,                0.62598,                 1.0649,                0.87105,                 1.4122,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.57819,                0.36314,                  1.029,                0.86412,                 0.7961,                0.83734,                0.62151,                 1.0817,                0.86301,                 1.4257,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.56463,                0.36345,                  1.014,                0.84026,                0.80151,                0.83717,                0.62293,                 1.0838,                0.87334,                 1.4333,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                 0.5615,                0.34701,                 1.0162,                0.87673,                0.78852,                0.84473,                0.63001,                 1.0861,                0.87421,                 1.4447,               2.98e-05,               2.98e-05,               2.98e-05
