                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 0.8505,                0.56649,                 1.0607,                0.83403,                0.81668,                0.84988,                0.62777,                 0.9848,                0.65037,                 1.2232,               7.03e-05,               7.03e-05,               7.03e-05
                     62,                0.83728,                0.56071,                 1.0574,                0.84251,                0.84192,                0.86689,                0.63579,                0.97762,                0.64102,                 1.2208,             6.9805e-05,             6.9805e-05,             6.9805e-05
                     63,                0.83288,                0.55829,                 1.0556,                0.89985,                0.81328,                0.86688,                0.64008,                0.98791,                0.63143,                 1.2205,              6.931e-05,              6.931e-05,              6.931e-05
                     64,                0.82963,                0.55436,                  1.057,                0.87399,                0.82946,                 0.8648,                0.63379,                0.98618,                0.63534,                 1.2235,             6.8815e-05,             6.8815e-05,             6.8815e-05
                     65,                 0.8275,                0.54745,                 1.0496,                0.86212,                0.82823,                0.87673,                0.65085,                0.96575,                 0.6256,                 1.2002,              6.832e-05,              6.832e-05,              6.832e-05
                     66,                0.82089,                0.54917,                 1.0533,                 0.8729,                0.81851,                 0.8624,                0.63531,                0.99435,                0.65412,                 1.2377,             6.7825e-05,             6.7825e-05,             6.7825e-05
                     67,                0.81366,                0.53996,                 1.0459,                0.87755,                0.81195,                0.87448,                0.63861,                  1.013,                 0.6461,                 1.2302,              6.733e-05,              6.733e-05,              6.733e-05
                     68,                0.81776,                0.54274,                 1.0526,                0.83263,                0.83394,                0.86797,                0.64304,                 1.0023,                0.69757,                 1.2439,             6.6835e-05,             6.6835e-05,             6.6835e-05
                     69,                0.81013,                0.53644,                 1.0448,                0.83891,                0.82964,                0.86267,                0.63118,                 1.0088,                0.66359,                 1.2541,              6.634e-05,              6.634e-05,              6.634e-05
                     70,                0.81254,                0.54158,                 1.0485,                0.82024,                0.82657,                0.86518,                0.63856,                 0.9809,                0.68795,                 1.2278,             6.5845e-05,             6.5845e-05,             6.5845e-05
                     71,                0.79855,                0.52963,                 1.0389,                0.85916,                0.82265,                 0.8622,                0.63858,                0.99291,                0.63534,                 1.2335,              6.535e-05,              6.535e-05,              6.535e-05
                     72,                0.81123,                0.53804,                 1.0434,                0.82758,                0.84542,                0.86413,                0.63372,                 1.0132,                0.64493,                 1.2648,             6.4855e-05,             6.4855e-05,             6.4855e-05
                     73,                0.81922,                0.54986,                 1.0521,                0.86002,                0.82028,                0.86138,                0.63624,                 0.9802,                0.65482,                 1.2331,              6.436e-05,              6.436e-05,              6.436e-05
                     74,                0.80414,                0.52548,                 1.0419,                 0.8628,                0.83518,                0.86961,                0.65038,                 0.9849,                0.65583,                 1.2269,             6.3865e-05,             6.3865e-05,             6.3865e-05
                     75,                0.79719,                0.52637,                  1.032,                0.85099,                 0.8363,                 0.8632,                0.62992,                 1.0148,                0.65994,                 1.2442,              6.337e-05,              6.337e-05,              6.337e-05
                     76,                0.79868,                 0.5243,                 1.0371,                0.88621,                0.79258,                0.86499,                0.63968,                0.98561,                0.68076,                 1.2323,             6.2875e-05,             6.2875e-05,             6.2875e-05
                     77,                 0.7825,                0.50807,                 1.0285,                0.87517,                0.83034,                 0.8721,                0.64244,                0.98706,                0.64617,                 1.2317,              6.238e-05,              6.238e-05,              6.238e-05
                     78,                0.78788,                0.51472,                 1.0365,                0.86668,                0.82235,                 0.8742,                0.64642,                0.97415,                0.63213,                 1.2153,             6.1885e-05,             6.1885e-05,             6.1885e-05
                     79,                0.79074,                0.52171,                 1.0344,                0.86171,                0.82335,                0.86738,                0.63957,                 0.9821,                0.67241,                 1.2043,              6.139e-05,              6.139e-05,              6.139e-05
                     80,                0.79339,                0.51526,                 1.0326,                 0.8558,                0.80405,                0.86165,                0.63728,                0.97253,                0.64324,                 1.2074,             6.0895e-05,             6.0895e-05,             6.0895e-05
                     81,                0.79856,                0.52606,                 1.0357,                0.87551,                0.78156,                0.86061,                0.63935,                0.98364,                0.66548,                 1.2306,               6.04e-05,               6.04e-05,               6.04e-05
                     82,                0.77961,                0.50964,                 1.0294,                0.87268,                0.81914,                0.86136,                0.64006,                0.96785,                0.64793,                 1.2288,             5.9905e-05,             5.9905e-05,             5.9905e-05
                     83,                0.79035,                0.52054,                 1.0321,                0.87166,                0.82733,                0.86361,                0.63825,                0.97599,                0.67121,                 1.2255,              5.941e-05,              5.941e-05,              5.941e-05
                     84,                0.77522,                0.51113,                 1.0266,                0.87934,                0.81524,                0.86557,                0.64117,                0.97691,                0.65377,                 1.2341,             5.8915e-05,             5.8915e-05,             5.8915e-05
                     85,                0.77823,                0.51591,                 1.0287,                0.87368,                0.83275,                0.86962,                0.64303,                0.97025,                0.63317,                 1.2274,              5.842e-05,              5.842e-05,              5.842e-05
                     86,                0.76899,                0.50449,                 1.0175,                0.87351,                0.81161,                0.86885,                0.64473,                0.97252,                0.67364,                 1.2316,             5.7925e-05,             5.7925e-05,             5.7925e-05
                     87,                0.77319,                0.50604,                 1.0248,                0.84781,                0.85352,                0.87319,                 0.6415,                0.97581,                0.62625,                  1.232,              5.743e-05,              5.743e-05,              5.743e-05
                     88,                0.77152,                 0.5059,                 1.0287,                 0.8736,                0.81961,                0.86389,                0.63916,                0.97953,                0.63761,                 1.2396,             5.6935e-05,             5.6935e-05,             5.6935e-05
                     89,                0.77877,                0.50406,                 1.0288,                0.86894,                0.83397,                 0.8632,                0.63091,                0.98828,                0.64284,                 1.2464,              5.644e-05,              5.644e-05,              5.644e-05
                     90,                 0.7618,                0.50207,                  1.026,                  0.879,                 0.8002,                0.86498,                0.64082,                0.97486,                0.65271,                 1.2264,             5.5945e-05,             5.5945e-05,             5.5945e-05
                     91,                0.76495,                0.50362,                 1.0276,                0.85615,                0.81828,                 0.8548,                0.63416,                0.96734,                0.64412,                 1.2315,              5.545e-05,              5.545e-05,              5.545e-05
                     92,                0.76208,                0.49898,                 1.0194,                0.89146,                0.77844,                0.85192,                0.62871,                 1.0028,                0.65948,                 1.2624,             5.4955e-05,             5.4955e-05,             5.4955e-05
                     93,                0.75137,                0.49751,                 1.0233,                 0.8573,                 0.8144,                0.86286,                0.64633,                0.97279,                0.66016,                 1.2409,              5.446e-05,              5.446e-05,              5.446e-05
                     94,                0.74465,                 0.4834,                 1.0168,                 0.8467,                0.82136,                0.86318,                0.65095,                0.97012,                0.64139,                 1.2457,             5.3965e-05,             5.3965e-05,             5.3965e-05
                     95,                0.77114,                0.49596,                 1.0293,                0.85713,                0.81416,                0.85348,                  0.637,                 0.9967,                0.66083,                 1.2472,              5.347e-05,              5.347e-05,              5.347e-05
                     96,                0.76562,                0.49631,                 1.0234,                0.86033,                0.81531,                0.85552,                0.62934,                 0.9794,                0.65838,                 1.2488,             5.2975e-05,             5.2975e-05,             5.2975e-05
                     97,                0.76035,                0.49191,                 1.0167,                0.86568,                0.80024,                0.85392,                0.63212,                0.98162,                0.67026,                 1.2449,              5.248e-05,              5.248e-05,              5.248e-05
                     98,                0.74288,                0.49006,                 1.0198,                0.85408,                0.78348,                0.83676,                  0.624,                  1.011,                0.67089,                 1.2689,             5.1985e-05,             5.1985e-05,             5.1985e-05
                     99,                0.75209,                0.49858,                 1.0268,                0.86522,                0.79584,                0.85419,                0.62849,                0.98334,                0.66985,                 1.2518,              5.149e-05,              5.149e-05,              5.149e-05
                    100,                 0.7532,                0.48948,                 1.0246,                 0.8619,                0.81355,                0.85971,                0.63701,                 0.9803,                0.66346,                 1.2468,             5.0995e-05,             5.0995e-05,             5.0995e-05
                    101,                0.75429,                0.49167,                  1.024,                0.88184,                0.78666,                0.85074,                0.62953,                0.98818,                0.66852,                 1.2427,               5.05e-05,               5.05e-05,               5.05e-05
                    102,                0.74297,                0.48067,                 1.0094,                0.88064,                0.79173,                0.86305,                0.63709,                0.98603,                0.65344,                 1.2416,             5.0005e-05,             5.0005e-05,             5.0005e-05
