                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.73397,                0.46846,                  1.007,                0.87101,                0.83651,                 0.8861,                 0.6594,                 1.0374,                0.67182,                 1.2666,              5.644e-05,              5.644e-05,              5.644e-05
                     90,                0.72435,                0.46379,                0.99879,                0.87093,                0.80171,                0.87569,                0.65494,                 1.0222,                0.69249,                   1.26,             5.5945e-05,             5.5945e-05,             5.5945e-05
                     91,                0.72556,                0.46797,                 1.0067,                0.87587,                0.80404,                0.87093,                0.65005,                 1.0079,                0.72593,                 1.2463,              5.545e-05,              5.545e-05,              5.545e-05
                     92,                0.73864,                0.47801,                 1.0118,                0.89287,                0.77929,                0.86744,                0.65055,                 1.0269,                0.74534,                 1.2726,             5.4955e-05,             5.4955e-05,             5.4955e-05
                     93,                 0.7234,                0.45965,                 1.0024,                0.88772,                 0.8006,                0.86583,                0.65108,                 1.0274,                0.71001,                   1.27,              5.446e-05,              5.446e-05,              5.446e-05
                     94,                0.71921,                0.45668,                0.99625,                0.86953,                 0.8406,                0.88288,                0.66084,                 1.0245,                0.67921,                 1.2723,             5.3965e-05,             5.3965e-05,             5.3965e-05
                     95,                0.73567,                 0.4693,                 1.0048,                0.88058,                0.81376,                0.87035,                0.65095,                 1.0136,                0.71655,                  1.264,              5.347e-05,              5.347e-05,              5.347e-05
                     96,                0.72862,                0.47061,                 1.0033,                0.89321,                0.81283,                 0.8826,                0.65942,                 1.0266,                0.72453,                 1.2828,             5.2975e-05,             5.2975e-05,             5.2975e-05
                     97,                 0.7174,                0.45261,                0.99262,                0.86459,                0.82638,                 0.8705,                0.64933,                  1.032,                0.72689,                 1.2829,              5.248e-05,              5.248e-05,              5.248e-05
                     98,                0.70626,                0.45169,                0.99273,                0.87649,                0.80996,                0.87778,                 0.6561,                 1.0293,                0.72423,                 1.2724,             5.1985e-05,             5.1985e-05,             5.1985e-05
                     99,                0.72507,                0.46489,                 1.0045,                0.86432,                0.81273,                0.87034,                0.64859,                 1.0182,                0.71768,                 1.2745,              5.149e-05,              5.149e-05,              5.149e-05
                    100,                0.71391,                0.45526,                 1.0028,                0.87298,                0.83372,                0.88147,                 0.6626,                 1.0218,                0.68702,                 1.2803,             5.0995e-05,             5.0995e-05,             5.0995e-05
                    101,                 0.7112,                0.45288,                 1.0015,                0.88094,                0.81865,                0.87963,                0.66726,                 1.0225,                0.73463,                 1.2815,               5.05e-05,               5.05e-05,               5.05e-05
                    102,                0.72112,                0.45441,                 0.9917,                0.85193,                0.84909,                0.87696,                0.65308,                 1.0272,                0.66992,                 1.2816,             5.0005e-05,             5.0005e-05,             5.0005e-05
                    103,                0.72087,                0.46589,                  1.003,                0.87041,                 0.8397,                0.87673,                0.66485,                0.99896,                0.69899,                 1.2551,              4.951e-05,              4.951e-05,              4.951e-05
                    104,                0.71175,                0.45045,                0.99477,                0.86599,                0.81606,                0.87548,                  0.659,                  1.004,                0.70298,                 1.2637,             4.9015e-05,             4.9015e-05,             4.9015e-05
                    105,                0.71389,                0.45863,                 1.0019,                 0.8622,                 0.8217,                0.87374,                0.66203,                0.99641,                0.71097,                  1.273,              4.852e-05,              4.852e-05,              4.852e-05
                    106,                0.71951,                 0.4552,                  1.001,                0.88509,                0.78717,                0.87528,                0.65472,                 1.0083,                0.70318,                 1.2722,             4.8025e-05,             4.8025e-05,             4.8025e-05
                    107,                0.69704,                0.44081,                0.99208,                0.88351,                0.80347,                0.87951,                0.67141,                 1.0097,                0.70805,                 1.2594,              4.753e-05,              4.753e-05,              4.753e-05
                    108,                0.70381,                0.44415,                0.99122,                0.84749,                0.83626,                0.87655,                0.67186,                 1.0082,                 0.7193,                 1.2681,             4.7035e-05,             4.7035e-05,             4.7035e-05
                    109,                0.69744,                0.44482,                 0.9928,                0.86855,                0.82443,                0.87298,                0.66585,                  1.015,                0.72276,                 1.2683,              4.654e-05,              4.654e-05,              4.654e-05
                    110,                0.69988,                0.43469,                0.99046,                 0.8692,                0.79399,                0.86582,                0.65759,                 1.0281,                0.75777,                 1.2812,             4.6045e-05,             4.6045e-05,             4.6045e-05
                    111,                0.68287,                0.42953,                0.98794,                0.85899,                0.80745,                0.86933,                0.66279,                 1.0138,                0.72777,                 1.2599,              4.555e-05,              4.555e-05,              4.555e-05
                    112,                0.68561,                0.43488,                0.98239,                0.87787,                0.79502,                0.85543,                0.65178,                 1.0274,                0.77036,                 1.2792,             4.5055e-05,             4.5055e-05,             4.5055e-05
                    113,                0.68321,                0.43075,                0.98218,                0.87523,                0.78904,                0.85421,                0.63832,                 1.0175,                 0.7496,                 1.2926,              4.456e-05,              4.456e-05,              4.456e-05
                    114,                 0.6892,                0.43452,                0.98688,                0.86141,                0.82846,                0.86845,                0.65544,                 1.0047,                0.71613,                 1.2784,             4.4065e-05,             4.4065e-05,             4.4065e-05
                    115,                0.68346,                 0.4344,                0.98846,                0.86265,                0.81436,                0.86928,                0.66386,                 1.0117,                0.71557,                 1.2787,              4.357e-05,              4.357e-05,              4.357e-05
                    116,                0.69457,                0.44419,                0.98965,                0.87488,                0.81924,                0.87044,                0.66022,                 1.0212,                 0.7281,                 1.2865,             4.3075e-05,             4.3075e-05,             4.3075e-05
                    117,                0.68679,                0.43688,                0.98328,                0.82557,                0.82413,                0.87072,                0.66153,                 1.0063,                0.74794,                 1.2789,              4.258e-05,              4.258e-05,              4.258e-05
                    118,                0.68872,                 0.4356,                0.98547,                0.89381,                0.78131,                0.86931,                0.65407,                 1.0118,                0.72231,                 1.2874,             4.2085e-05,             4.2085e-05,             4.2085e-05
                    119,                0.69844,                0.44671,                 0.9923,                0.88782,                 0.8026,                0.87503,                0.65971,                 1.0104,                0.70837,                  1.289,              4.159e-05,              4.159e-05,              4.159e-05
                    120,                0.67515,                0.42833,                0.98373,                0.88839,                0.77853,                0.87476,                0.66106,                  1.012,                 0.7068,                 1.2863,             4.1095e-05,             4.1095e-05,             4.1095e-05
                    121,                0.68532,                0.43836,                0.98157,                 0.8471,                0.82539,                0.87855,                0.66473,                 1.0131,                0.69657,                 1.2828,               4.06e-05,               4.06e-05,               4.06e-05
